created_at	id_str	lang
Sat Apr 25 04:12:08 +0000 2020	1253899569001365505	en
Sat Apr 25 04:12:15 +0000 2020	1253899600404123648	en
Sat Apr 25 04:12:09 +0000 2020	1253899575267667968	en
Sat Apr 25 04:12:10 +0000 2020	1253899576752451584	es
Sat Apr 25 04:12:13 +0000 2020	1253899592229425152	en
Sat Apr 25 04:12:10 +0000 2020	1253899579856228353	en
Sat Apr 25 04:12:10 +0000 2020	1253899577020776448	en
Sat Apr 25 04:12:08 +0000 2020	1253899569697447936	hi
Sat Apr 25 04:12:11 +0000 2020	1253899583203180548	es
Sat Apr 25 04:12:07 +0000 2020	1253899567877312512	en
Sat Apr 25 04:12:10 +0000 2020	1253899579012988928	und
Sat Apr 25 04:12:11 +0000 2020	1253899583677239296	en
Sat Apr 25 04:12:06 +0000 2020	1253899562802167809	ca
Sat Apr 25 04:12:15 +0000 2020	1253899599514918913	und
Sat Apr 25 04:12:09 +0000 2020	1253899575263404032	en
Sat Apr 25 04:12:15 +0000 2020	1253899600576032769	es
Sat Apr 25 04:12:08 +0000 2020	1253899569420816386	en
Sat Apr 25 04:12:07 +0000 2020	1253899567608803329	en
Sat Apr 25 04:12:11 +0000 2020	1253899580850294784	en
Sat Apr 25 04:12:08 +0000 2020	1253899571467390978	kn
Sat Apr 25 04:12:08 +0000 2020	1253899570934841344	en
Sat Apr 25 04:12:06 +0000 2020	1253899562667761665	en
Sat Apr 25 04:12:15 +0000 2020	1253899598520819714	hi
Sat Apr 25 04:12:08 +0000 2020	1253899568221245440	en
Sat Apr 25 04:12:15 +0000 2020	1253899598810148865	es
Sat Apr 25 04:12:07 +0000 2020	1253899565012574211	es
Sat Apr 25 04:12:15 +0000 2020	1253899598273241090	en
Sat Apr 25 04:12:11 +0000 2020	1253899583551344640	en
Sat Apr 25 04:12:14 +0000 2020	1253899596419514370	es
Sat Apr 25 04:12:14 +0000 2020	1253899597061201920	en
Sat Apr 25 04:12:14 +0000 2020	1253899593974251520	es
Sat Apr 25 04:12:10 +0000 2020	1253899576810979328	en
Sat Apr 25 04:12:15 +0000 2020	1253899598386454529	en
Sat Apr 25 04:12:15 +0000 2020	1253899597845393412	und
Sat Apr 25 04:12:13 +0000 2020	1253899592833200129	en
Sat Apr 25 04:12:07 +0000 2020	1253899567600287744	en
Sat Apr 25 04:12:19 +0000 2020	1253899617940504576	fr
Sat Apr 25 04:12:20 +0000 2020	1253899620016508928	en
Sat Apr 25 04:12:19 +0000 2020	1253899617374220289	pt
Sat Apr 25 04:12:17 +0000 2020	1253899609291673608	en
Sat Apr 25 04:12:18 +0000 2020	1253899610747211782	fi
Sat Apr 25 04:12:17 +0000 2020	1253899606200590346	hi
Sat Apr 25 04:12:17 +0000 2020	1253899606364061701	und
Sat Apr 25 04:12:16 +0000 2020	1253899604560457728	en
Sat Apr 25 04:12:19 +0000 2020	1253899617558806529	en
Sat Apr 25 04:12:18 +0000 2020	1253899612940840966	en
Sat Apr 25 04:12:17 +0000 2020	1253899606322102273	en
Sat Apr 25 04:12:21 +0000 2020	1253899623418257408	ca
Sat Apr 25 04:12:23 +0000 2020	1253899632184360962	en
Sat Apr 25 04:12:16 +0000 2020	1253899604879384577	en
Sat Apr 25 04:12:22 +0000 2020	1253899628568690688	en
Sat Apr 25 04:12:22 +0000 2020	1253899628807729155	en
Sat Apr 25 04:12:18 +0000 2020	1253899610776498176	en
Sat Apr 25 04:12:21 +0000 2020	1253899624521379840	und
Sat Apr 25 04:12:18 +0000 2020	1253899611829268481	und
Sat Apr 25 04:12:22 +0000 2020	1253899627855843328	en
Sat Apr 25 04:12:18 +0000 2020	1253899610793234432	en
Sat Apr 25 04:12:19 +0000 2020	1253899614165635078	und
Sat Apr 25 04:12:22 +0000 2020	1253899629889871872	en
Sat Apr 25 04:12:23 +0000 2020	1253899634272907264	en
Sat Apr 25 04:12:19 +0000 2020	1253899614954106880	en
Sat Apr 25 04:12:23 +0000 2020	1253899634063208450	en
Sat Apr 25 04:12:18 +0000 2020	1253899612588515328	es
Sat Apr 25 04:12:20 +0000 2020	1253899621924995073	es
Sat Apr 25 04:12:16 +0000 2020	1253899602442555397	en
Sat Apr 25 04:12:17 +0000 2020	1253899609312813056	en
Sat Apr 25 04:12:21 +0000 2020	1253899623380459520	en
Sat Apr 25 04:12:18 +0000 2020	1253899613683224576	en
Sat Apr 25 04:12:23 +0000 2020	1253899631962066944	en
Sat Apr 25 04:12:19 +0000 2020	1253899614542954496	en
Sat Apr 25 04:12:17 +0000 2020	1253899609161809925	en
Sat Apr 25 04:12:19 +0000 2020	1253899614429892608	en
Sat Apr 25 04:12:20 +0000 2020	1253899618569433089	en
Sat Apr 25 04:12:16 +0000 2020	1253899604682092544	en
Sat Apr 25 04:12:19 +0000 2020	1253899617818890243	es
Sat Apr 25 04:12:16 +0000 2020	1253899604568928257	en
Sat Apr 25 04:12:23 +0000 2020	1253899632150798338	es
Sat Apr 25 04:12:17 +0000 2020	1253899608889020416	ja
Sat Apr 25 04:12:16 +0000 2020	1253899602190893058	en
Sat Apr 25 04:12:20 +0000 2020	1253899621782306817	en
Sat Apr 25 04:12:21 +0000 2020	1253899626458931201	en
Sat Apr 25 04:12:21 +0000 2020	1253899624085172225	und
Sat Apr 25 04:12:22 +0000 2020	1253899630363856896	th
Sat Apr 25 04:12:24 +0000 2020	1253899635896115200	ml
Sat Apr 25 04:12:16 +0000 2020	1253899605152055298	en
Sat Apr 25 04:12:21 +0000 2020	1253899624609431553	en
Sat Apr 25 04:12:20 +0000 2020	1253899618494017537	en
Sat Apr 25 04:12:16 +0000 2020	1253899605546164225	en
Sat Apr 25 04:12:17 +0000 2020	1253899608658501633	en
Sat Apr 25 04:12:22 +0000 2020	1253899629390737409	en
Sat Apr 25 04:12:17 +0000 2020	1253899609447030784	en
Sat Apr 25 04:12:23 +0000 2020	1253899632230518786	en
Sat Apr 25 04:12:21 +0000 2020	1253899625620221953	es
Sat Apr 25 04:12:20 +0000 2020	1253899619232182273	en
Sat Apr 25 04:12:21 +0000 2020	1253899623896354816	en
Sat Apr 25 04:12:21 +0000 2020	1253899623762219008	en
Sat Apr 25 04:12:16 +0000 2020	1253899601817395202	en
Sat Apr 25 04:12:22 +0000 2020	1253899630821195776	es
Sat Apr 25 04:12:23 +0000 2020	1253899631894937600	en
Sat Apr 25 04:12:21 +0000 2020	1253899626467307520	en
Sat Apr 25 04:12:21 +0000 2020	1253899625246986240	en
Sat Apr 25 04:12:21 +0000 2020	1253899624177270789	in
Sat Apr 25 04:12:17 +0000 2020	1253899609216352256	en
Sat Apr 25 04:12:17 +0000 2020	1253899608775733248	en
Sat Apr 25 04:12:17 +0000 2020	1253899606204743681	en
Sat Apr 25 04:12:22 +0000 2020	1253899628547731456	en
Sat Apr 25 04:12:17 +0000 2020	1253899606418690048	es
Sat Apr 25 04:12:20 +0000 2020	1253899621392420865	es
Sat Apr 25 04:12:18 +0000 2020	1253899612966043648	und
Sat Apr 25 04:12:19 +0000 2020	1253899614643781633	es
Sat Apr 25 04:12:18 +0000 2020	1253899613100224513	es
Sat Apr 25 04:12:16 +0000 2020	1253899605328175105	und
Sat Apr 25 04:12:22 +0000 2020	1253899626999996416	en
Sat Apr 25 04:12:20 +0000 2020	1253899620113154048	en
Sat Apr 25 04:12:18 +0000 2020	1253899613947469825	es
Sat Apr 25 04:12:20 +0000 2020	1253899618754138112	en
Sat Apr 25 04:12:18 +0000 2020	1253899613213544456	es
Sat Apr 25 04:12:20 +0000 2020	1253899618888282119	und
Sat Apr 25 04:12:20 +0000 2020	1253899619609849856	hi
Sat Apr 25 04:12:27 +0000 2020	1253899648843960320	en
Sat Apr 25 04:12:29 +0000 2020	1253899659308744709	und
Sat Apr 25 04:12:31 +0000 2020	1253899668494434304	en
Sat Apr 25 04:12:24 +0000 2020	1253899639201452032	en
Sat Apr 25 04:12:25 +0000 2020	1253899640811991041	en
Sat Apr 25 04:12:32 +0000 2020	1253899672713932801	ja
Sat Apr 25 04:12:31 +0000 2020	1253899664828567554	en
Sat Apr 25 04:12:29 +0000 2020	1253899656980922369	tl
Sat Apr 25 04:12:28 +0000 2020	1253899653428330498	en
Sat Apr 25 04:12:32 +0000 2020	1253899670704791552	en
Sat Apr 25 04:12:25 +0000 2020	1253899640321249283	en
Sat Apr 25 04:12:24 +0000 2020	1253899635963441152	en
Sat Apr 25 04:12:25 +0000 2020	1253899643169017856	en
Sat Apr 25 04:12:32 +0000 2020	1253899671229128704	en
Sat Apr 25 04:12:33 +0000 2020	1253899673003266050	und
Sat Apr 25 04:12:33 +0000 2020	1253899673888108545	en
Sat Apr 25 04:12:25 +0000 2020	1253899640451280897	en
Sat Apr 25 04:12:32 +0000 2020	1253899669190696960	fr
Sat Apr 25 04:12:33 +0000 2020	1253899672965599232	en
Sat Apr 25 04:12:32 +0000 2020	1253899671300304896	en
Sat Apr 25 04:12:25 +0000 2020	1253899639838957568	en
Sat Apr 25 04:12:25 +0000 2020	1253899640879157248	und
Sat Apr 25 04:12:29 +0000 2020	1253899657538940934	es
Sat Apr 25 04:12:25 +0000 2020	1253899640212094976	en
Sat Apr 25 04:12:32 +0000 2020	1253899670880948225	ru
Sat Apr 25 04:12:24 +0000 2020	1253899637234323457	es
Sat Apr 25 04:12:24 +0000 2020	1253899638345621504	en
Sat Apr 25 04:12:24 +0000 2020	1253899637372706816	en
Sat Apr 25 04:12:32 +0000 2020	1253899669039529984	en
Sat Apr 25 04:12:26 +0000 2020	1253899645018951681	und
Sat Apr 25 04:12:27 +0000 2020	1253899650605682694	en
Sat Apr 25 04:12:32 +0000 2020	1253899672554336256	und
Sat Apr 25 04:12:28 +0000 2020	1253899652581085184	en
Sat Apr 25 04:12:31 +0000 2020	1253899668326514688	ja
Sat Apr 25 04:12:25 +0000 2020	1253899642695229440	en
Sat Apr 25 04:12:29 +0000 2020	1253899656217722880	und
Sat Apr 25 04:12:32 +0000 2020	1253899669761122306	es
Sat Apr 25 04:12:29 +0000 2020	1253899659631788035	en
Sat Apr 25 04:12:24 +0000 2020	1253899636944916481	en
Sat Apr 25 04:12:24 +0000 2020	1253899638664552449	en
Sat Apr 25 04:12:29 +0000 2020	1253899659652653057	en
Sat Apr 25 04:12:25 +0000 2020	1253899642707853312	en
Sat Apr 25 04:12:28 +0000 2020	1253899654971953152	pt
Sat Apr 25 04:12:26 +0000 2020	1253899647417974786	en
Sat Apr 25 04:12:30 +0000 2020	1253899661053698049	en
Sat Apr 25 04:12:24 +0000 2020	1253899638790402059	und
Sat Apr 25 04:12:31 +0000 2020	1253899667554947072	en
Sat Apr 25 04:12:30 +0000 2020	1253899660630134784	es
Sat Apr 25 04:12:29 +0000 2020	1253899659225038848	en
Sat Apr 25 04:12:30 +0000 2020	1253899662563524608	en
Sat Apr 25 04:12:30 +0000 2020	1253899662546829313	ca
Sat Apr 25 04:12:24 +0000 2020	1253899637020295169	ca
Sat Apr 25 04:12:24 +0000 2020	1253899637586636800	en
Sat Apr 25 04:12:31 +0000 2020	1253899667672190978	und
Sat Apr 25 04:12:26 +0000 2020	1253899647191375872	en
Sat Apr 25 04:12:26 +0000 2020	1253899644628656128	en
Sat Apr 25 04:12:30 +0000 2020	1253899662878072832	en
Sat Apr 25 04:12:26 +0000 2020	1253899646918942723	en
Sat Apr 25 04:12:26 +0000 2020	1253899646696484864	en
Sat Apr 25 04:12:32 +0000 2020	1253899672655138816	und
Sat Apr 25 04:12:31 +0000 2020	1253899668456706050	en
Sat Apr 25 04:12:30 +0000 2020	1253899662471376897	en
Sat Apr 25 04:12:27 +0000 2020	1253899651373305856	en
Sat Apr 25 04:12:27 +0000 2020	1253899648621740035	es
Sat Apr 25 04:12:31 +0000 2020	1253899664568414209	und
Sat Apr 25 04:12:25 +0000 2020	1253899639641845760	pt
Sat Apr 25 04:12:32 +0000 2020	1253899672164241409	en
Sat Apr 25 04:12:28 +0000 2020	1253899655001395201	en
Sat Apr 25 04:12:34 +0000 2020	1253899680489984000	en
Sat Apr 25 04:12:41 +0000 2020	1253899707421614080	es
Sat Apr 25 04:12:40 +0000 2020	1253899702505857024	ja
Sat Apr 25 04:12:41 +0000 2020	1253899709128810496	hi
Sat Apr 25 04:12:38 +0000 2020	1253899695912439808	en
Sat Apr 25 04:12:35 +0000 2020	1253899681282883584	en
Sat Apr 25 04:12:33 +0000 2020	1253899676992094208	en
Sat Apr 25 04:12:35 +0000 2020	1253899684273205248	en
Sat Apr 25 04:12:38 +0000 2020	1253899697166540801	pa
Sat Apr 25 04:12:38 +0000 2020	1253899694679355392	in
Sat Apr 25 04:12:34 +0000 2020	1253899680750149632	es
Sat Apr 25 04:12:36 +0000 2020	1253899685674303488	en
Sat Apr 25 04:12:38 +0000 2020	1253899694788562945	en
Sat Apr 25 04:12:34 +0000 2020	1253899678338314240	en
Sat Apr 25 04:12:43 +0000 2020	1253899715508199424	es
Sat Apr 25 04:12:38 +0000 2020	1253899693882556422	en
Sat Apr 25 04:12:35 +0000 2020	1253899682767462401	en
Sat Apr 25 04:12:39 +0000 2020	1253899701008633862	en
Sat Apr 25 04:12:35 +0000 2020	1253899681496735749	es
Sat Apr 25 04:12:34 +0000 2020	1253899678321643521	en
Sat Apr 25 04:12:34 +0000 2020	1253899678070067201	en
Sat Apr 25 04:12:35 +0000 2020	1253899684558647296	es
Sat Apr 25 04:12:37 +0000 2020	1253899692708179968	und
Sat Apr 25 04:12:38 +0000 2020	1253899694478110720	und
Sat Apr 25 04:12:33 +0000 2020	1253899675859652614	es
Sat Apr 25 04:12:36 +0000 2020	1253899685749821441	en
Sat Apr 25 04:12:41 +0000 2020	1253899709246083072	th
Sat Apr 25 04:12:34 +0000 2020	1253899678103502850	en
Sat Apr 25 04:12:35 +0000 2020	1253899681291272192	en
Sat Apr 25 04:12:38 +0000 2020	1253899698022146049	en
Sat Apr 25 04:12:41 +0000 2020	1253899706482044928	en
Sat Apr 25 04:12:39 +0000 2020	1253899701382008832	en
Sat Apr 25 04:12:42 +0000 2020	1253899714371690498	pt
Sat Apr 25 04:12:41 +0000 2020	1253899707971252224	en
Sat Apr 25 04:12:37 +0000 2020	1253899690380267522	en
Sat Apr 25 04:12:43 +0000 2020	1253899718070947841	ur
Sat Apr 25 04:12:36 +0000 2020	1253899688434036737	in
Sat Apr 25 04:12:35 +0000 2020	1253899682214023168	es
Sat Apr 25 04:12:42 +0000 2020	1253899711515447296	en
Sat Apr 25 04:12:37 +0000 2020	1253899691177259010	en
Sat Apr 25 04:12:34 +0000 2020	1253899681039597568	und
Sat Apr 25 04:12:37 +0000 2020	1253899690824867840	en
Sat Apr 25 04:12:41 +0000 2020	1253899709355184128	und
Sat Apr 25 04:12:40 +0000 2020	1253899705857302528	en
Sat Apr 25 04:12:36 +0000 2020	1253899686726909953	es
Sat Apr 25 04:12:40 +0000 2020	1253899705068765185	en
Sat Apr 25 04:12:37 +0000 2020	1253899691231571969	en
Sat Apr 25 04:12:33 +0000 2020	1253899675691814917	en
Sat Apr 25 04:12:43 +0000 2020	1253899715613274112	es
Sat Apr 25 04:12:34 +0000 2020	1253899680238444544	en
Sat Apr 25 04:12:39 +0000 2020	1253899701591498752	en
Sat Apr 25 04:12:40 +0000 2020	1253899705207177217	und
Sat Apr 25 04:12:40 +0000 2020	1253899705974652929	und
Sat Apr 25 04:12:40 +0000 2020	1253899705177735168	en
Sat Apr 25 04:12:40 +0000 2020	1253899702438748160	en
Sat Apr 25 04:12:35 +0000 2020	1253899682524389380	en
Sat Apr 25 04:12:36 +0000 2020	1253899686852820992	en
Sat Apr 25 04:12:33 +0000 2020	1253899674840453120	pt
Sat Apr 25 04:12:37 +0000 2020	1253899693026918401	es
Sat Apr 25 04:12:38 +0000 2020	1253899695170023431	en
Sat Apr 25 04:12:35 +0000 2020	1253899682092208128	en
Sat Apr 25 04:12:35 +0000 2020	1253899682205458432	en
Sat Apr 25 04:12:41 +0000 2020	1253899709317615622	en
Sat Apr 25 04:12:43 +0000 2020	1253899715755806720	en
Sat Apr 25 04:12:35 +0000 2020	1253899685070278656	es
Sat Apr 25 04:12:38 +0000 2020	1253899697493643268	ja
Sat Apr 25 04:12:43 +0000 2020	1253899715587878912	und
Sat Apr 25 04:12:34 +0000 2020	1253899679974264833	en
Sat Apr 25 04:12:42 +0000 2020	1253899713457401856	und
Sat Apr 25 04:12:37 +0000 2020	1253899690053115905	en
Sat Apr 25 04:12:39 +0000 2020	1253899698278141952	en
Sat Apr 25 04:12:34 +0000 2020	1253899677717626881	en
Sat Apr 25 04:12:33 +0000 2020	1253899676006469632	en
Sat Apr 25 04:12:52 +0000 2020	1253899752787202049	en
Sat Apr 25 04:12:44 +0000 2020	1253899720566681601	und
Sat Apr 25 04:12:48 +0000 2020	1253899739449274368	en
Sat Apr 25 04:12:53 +0000 2020	1253899760945164288	en
Sat Apr 25 04:12:47 +0000 2020	1253899732621168640	es
Sat Apr 25 04:12:52 +0000 2020	1253899754943049729	en
Sat Apr 25 04:12:50 +0000 2020	1253899747905032192	und
Sat Apr 25 04:12:53 +0000 2020	1253899757917011968	en
Sat Apr 25 04:12:44 +0000 2020	1253899720621092864	en
Sat Apr 25 04:12:51 +0000 2020	1253899749587066882	es
Sat Apr 25 04:12:47 +0000 2020	1253899735213264900	en
Sat Apr 25 04:12:44 +0000 2020	1253899720424120321	en
Sat Apr 25 04:12:46 +0000 2020	1253899728900763651	es
Sat Apr 25 04:12:45 +0000 2020	1253899726518452224	en
Sat Apr 25 04:12:46 +0000 2020	1253899728816730113	en
Sat Apr 25 04:12:47 +0000 2020	1253899732067291136	hi
Sat Apr 25 04:12:51 +0000 2020	1253899751189360640	en
Sat Apr 25 04:12:50 +0000 2020	1253899745170460672	ru
Sat Apr 25 04:12:46 +0000 2020	1253899728921690112	en
Sat Apr 25 04:12:48 +0000 2020	1253899736169488384	en
Sat Apr 25 04:12:47 +0000 2020	1253899735439757318	es
Sat Apr 25 04:12:45 +0000 2020	1253899723876052993	und
Sat Apr 25 04:12:53 +0000 2020	1253899760177541121	ja
Sat Apr 25 04:12:44 +0000 2020	1253899719845134336	mr
Sat Apr 25 04:12:44 +0000 2020	1253899722827456512	en
Sat Apr 25 04:12:44 +0000 2020	1253899721313185793	en
Sat Apr 25 04:12:50 +0000 2020	1253899746025984000	en
Sat Apr 25 04:12:45 +0000 2020	1253899723850874880	und
Sat Apr 25 04:12:53 +0000 2020	1253899759812702210	bn
Sat Apr 25 04:12:45 +0000 2020	1253899727038377986	en
Sat Apr 25 04:12:48 +0000 2020	1253899738879078401	en
Sat Apr 25 04:12:51 +0000 2020	1253899751398887424	en
Sat Apr 25 04:12:52 +0000 2020	1253899755715014657	en
Sat Apr 25 04:12:54 +0000 2020	1253899760982843393	en
Sat Apr 25 04:12:48 +0000 2020	1253899739126542341	pt
Sat Apr 25 04:12:49 +0000 2020	1253899743002009602	en
Sat Apr 25 04:12:51 +0000 2020	1253899749100589056	en
Sat Apr 25 04:12:44 +0000 2020	1253899721330044928	und
Sat Apr 25 04:12:50 +0000 2020	1253899746982281218	en
Sat Apr 25 04:12:45 +0000 2020	1253899723984924672	en
Sat Apr 25 04:12:46 +0000 2020	1253899728611422210	es
Sat Apr 25 04:12:45 +0000 2020	1253899724177969152	und
Sat Apr 25 04:12:54 +0000 2020	1253899761754701824	es
Sat Apr 25 04:12:46 +0000 2020	1253899729475383296	es
Sat Apr 25 04:12:49 +0000 2020	1253899740359557122	en
Sat Apr 25 04:12:45 +0000 2020	1253899725788590081	en
Sat Apr 25 04:12:50 +0000 2020	1253899747523358722	en
Sat Apr 25 04:12:44 +0000 2020	1253899721367867392	en
Sat Apr 25 04:12:51 +0000 2020	1253899749738057731	nl
Sat Apr 25 04:12:45 +0000 2020	1253899726526824449	pt
Sat Apr 25 04:12:53 +0000 2020	1253899759867301890	es
Sat Apr 25 04:12:48 +0000 2020	1253899738484596736	en
Sat Apr 25 04:12:48 +0000 2020	1253899738849697792	en
Sat Apr 25 04:12:46 +0000 2020	1253899730263764992	en
Sat Apr 25 04:12:54 +0000 2020	1253899761461202949	und
Sat Apr 25 04:12:47 +0000 2020	1253899735309660162	en
Sat Apr 25 04:12:50 +0000 2020	1253899745464143878	en
Sat Apr 25 04:12:43 +0000 2020	1253899718905614336	en
Sat Apr 25 04:12:52 +0000 2020	1253899753751842817	en
Sat Apr 25 04:12:52 +0000 2020	1253899753240301580	es
Sat Apr 25 04:12:53 +0000 2020	1253899759011524617	en
Sat Apr 25 04:12:52 +0000 2020	1253899756754972673	en
Sat Apr 25 04:12:48 +0000 2020	1253899737813577729	en
Sat Apr 25 04:12:53 +0000 2020	1253899760311758850	en
Sat Apr 25 04:12:46 +0000 2020	1253899730813321216	en
Sat Apr 25 04:12:46 +0000 2020	1253899731572363264	en
Sat Apr 25 04:12:48 +0000 2020	1253899739088609280	en
Sat Apr 25 04:12:46 +0000 2020	1253899730343596032	en
Sat Apr 25 04:12:50 +0000 2020	1253899744201539584	en
Sat Apr 25 04:12:51 +0000 2020	1253899749603729408	en
Sat Apr 25 04:12:52 +0000 2020	1253899753001086976	en
Sat Apr 25 04:12:51 +0000 2020	1253899752531529728	en
Sat Apr 25 04:12:48 +0000 2020	1253899739562721281	en
Sat Apr 25 04:12:53 +0000 2020	1253899759263326208	pt
Sat Apr 25 04:12:45 +0000 2020	1253899726258241538	en
Sat Apr 25 04:12:51 +0000 2020	1253899748651732992	und
Sat Apr 25 04:12:50 +0000 2020	1253899745896120320	ta
Sat Apr 25 04:12:52 +0000 2020	1253899755538665473	en
Sat Apr 25 04:12:55 +0000 2020	1253899768838778883	en
Sat Apr 25 04:12:54 +0000 2020	1253899764451639296	es
Sat Apr 25 04:13:02 +0000 2020	1253899798194688000	en
Sat Apr 25 04:12:54 +0000 2020	1253899764359282688	hi
Sat Apr 25 04:12:56 +0000 2020	1253899769719803904	en
Sat Apr 25 04:12:55 +0000 2020	1253899767417114624	en
Sat Apr 25 04:12:56 +0000 2020	1253899771007426561	pt
Sat Apr 25 04:12:56 +0000 2020	1253899770566979584	es
Sat Apr 25 04:12:58 +0000 2020	1253899780956344322	en
Sat Apr 25 04:12:59 +0000 2020	1253899782193643521	en
Sat Apr 25 04:12:58 +0000 2020	1253899780222324737	es
Sat Apr 25 04:13:02 +0000 2020	1253899795837661184	en
Sat Apr 25 04:12:57 +0000 2020	1253899777453981696	fr
Sat Apr 25 04:12:59 +0000 2020	1253899782671577088	en
Sat Apr 25 04:13:01 +0000 2020	1253899791299497986	und
Sat Apr 25 04:13:02 +0000 2020	1253899797376798720	en
Sat Apr 25 04:12:54 +0000 2020	1253899764057477120	und
Sat Apr 25 04:13:00 +0000 2020	1253899786652131329	fr
Sat Apr 25 04:13:02 +0000 2020	1253899795015454720	en
Sat Apr 25 04:12:57 +0000 2020	1253899773733732353	und
Sat Apr 25 04:13:00 +0000 2020	1253899786962513920	en
Sat Apr 25 04:13:03 +0000 2020	1253899798828077057	en
Sat Apr 25 04:12:58 +0000 2020	1253899777848291328	und
Sat Apr 25 04:13:00 +0000 2020	1253899786958356483	en
Sat Apr 25 04:12:57 +0000 2020	1253899775042154496	und
Sat Apr 25 04:13:00 +0000 2020	1253899787134435328	es
Sat Apr 25 04:12:57 +0000 2020	1253899775784759296	es
Sat Apr 25 04:12:54 +0000 2020	1253899762102865920	en
Sat Apr 25 04:13:02 +0000 2020	1253899795409727488	en
Sat Apr 25 04:12:58 +0000 2020	1253899778041286656	en
Sat Apr 25 04:13:01 +0000 2020	1253899791219687424	in
Sat Apr 25 04:12:56 +0000 2020	1253899772613689344	in
Sat Apr 25 04:13:01 +0000 2020	1253899790682898432	en
Sat Apr 25 04:13:02 +0000 2020	1253899797301465088	en
Sat Apr 25 04:12:54 +0000 2020	1253899764950863872	en
Sat Apr 25 04:13:01 +0000 2020	1253899794042564608	es
Sat Apr 25 04:12:58 +0000 2020	1253899781744873473	en
Sat Apr 25 04:13:01 +0000 2020	1253899794172559360	es
Sat Apr 25 04:12:59 +0000 2020	1253899783766446081	en
Sat Apr 25 04:12:55 +0000 2020	1253899768872525824	fr
Sat Apr 25 04:12:54 +0000 2020	1253899762220367877	en
Sat Apr 25 04:12:57 +0000 2020	1253899776501755904	en
Sat Apr 25 04:12:55 +0000 2020	1253899768763494402	en
Sat Apr 25 04:12:59 +0000 2020	1253899783866945537	en
Sat Apr 25 04:12:57 +0000 2020	1253899774090194944	en
Sat Apr 25 04:13:02 +0000 2020	1253899795644551168	in
Sat Apr 25 04:12:56 +0000 2020	1253899773381185536	und
Sat Apr 25 04:12:59 +0000 2020	1253899785666322432	en
Sat Apr 25 04:12:55 +0000 2020	1253899766351585282	en
Sat Apr 25 04:12:54 +0000 2020	1253899764153962496	und
Sat Apr 25 04:12:59 +0000 2020	1253899782621405184	en
Sat Apr 25 04:12:57 +0000 2020	1253899775382032393	en
Sat Apr 25 04:13:00 +0000 2020	1253899787025502208	und
Sat Apr 25 04:12:59 +0000 2020	1253899784005525510	en
Sat Apr 25 04:12:56 +0000 2020	1253899769878986752	en
Sat Apr 25 04:12:54 +0000 2020	1253899762128039937	es
Sat Apr 25 04:13:02 +0000 2020	1253899795430887427	en
Sat Apr 25 04:12:58 +0000 2020	1253899780662726656	en
Sat Apr 25 04:13:00 +0000 2020	1253899786861916166	und
Sat Apr 25 04:13:00 +0000 2020	1253899786404667393	es
Sat Apr 25 04:12:57 +0000 2020	1253899774887112704	en
Sat Apr 25 04:12:57 +0000 2020	1253899777638449156	es
Sat Apr 25 04:13:01 +0000 2020	1253899791127453696	es
Sat Apr 25 04:12:59 +0000 2020	1253899783632191489	en
Sat Apr 25 04:12:56 +0000 2020	1253899769765912577	es
Sat Apr 25 04:12:57 +0000 2020	1253899776770244608	es
Sat Apr 25 04:12:54 +0000 2020	1253899764921442304	es
Sat Apr 25 04:13:00 +0000 2020	1253899787008606208	es
Sat Apr 25 04:12:59 +0000 2020	1253899785926594560	und
Sat Apr 25 04:13:00 +0000 2020	1253899786929033216	es
Sat Apr 25 04:13:00 +0000 2020	1253899787000320001	en
Sat Apr 25 04:13:02 +0000 2020	1253899798341533697	en
Sat Apr 25 04:12:58 +0000 2020	1253899778070634496	und
Sat Apr 25 04:12:59 +0000 2020	1253899785171599360	es
Sat Apr 25 04:13:02 +0000 2020	1253899798383640578	en
Sat Apr 25 04:13:00 +0000 2020	1253899787008696320	en
Sat Apr 25 04:12:54 +0000 2020	1253899764023750657	en
Sat Apr 25 04:13:10 +0000 2020	1253899829157257216	pt
Sat Apr 25 04:13:12 +0000 2020	1253899837453611013	en
Sat Apr 25 04:13:11 +0000 2020	1253899835394179072	en
Sat Apr 25 04:13:10 +0000 2020	1253899829442469888	en
Sat Apr 25 04:13:10 +0000 2020	1253899831090778112	pt
Sat Apr 25 04:13:07 +0000 2020	1253899816909799425	en
Sat Apr 25 04:13:06 +0000 2020	1253899812149145608	en
Sat Apr 25 04:13:04 +0000 2020	1253899803903352833	es
Sat Apr 25 04:13:09 +0000 2020	1253899823947722752	en
Sat Apr 25 04:13:04 +0000 2020	1253899803785822208	en
Sat Apr 25 04:13:08 +0000 2020	1253899819820544001	und
Sat Apr 25 04:13:12 +0000 2020	1253899839290695690	en
Sat Apr 25 04:13:03 +0000 2020	1253899801495732225	es
Sat Apr 25 04:13:04 +0000 2020	1253899806688378882	en
Sat Apr 25 04:13:05 +0000 2020	1253899807757791232	en
Sat Apr 25 04:13:08 +0000 2020	1253899819904614400	en
Sat Apr 25 04:13:09 +0000 2020	1253899824396566529	en
Sat Apr 25 04:13:12 +0000 2020	1253899838023819266	en
Sat Apr 25 04:13:08 +0000 2020	1253899823692025857	und
Sat Apr 25 04:13:07 +0000 2020	1253899817022967809	en
